date,ticker,action,price,quantity,commission,strategy,zscore
2024-02-07,LEVI,SELL,21.22,1,0.01061,trend_following,-1014.7949466949568
2024-02-07,MHK,BUY,115.32,1,0.0576599999999999,trend_following,-1014.7949466949568
2024-02-08,LEVI,BUY,21.16,1,0.01058,mean_reversion,-1010.5015197991296
2024-02-08,MHK,SELL,114.87,1,0.057435,mean_reversion,-1010.5015197991296
2024-02-09,LEVI,SELL,21.92,1,0.01096,mean_reversion,-1010.391431930006
2024-02-09,MHK,BUY,115.62,1,0.05781,mean_reversion,-1010.391431930006
2024-02-12,LEVI,BUY,22.0,1,0.011,mean_reversion,-1017.7673191612988
2024-02-12,MHK,SELL,116.37,1,0.058185,mean_reversion,-1017.7673191612988
2024-02-13,LEVI,SELL,22.16,1,0.01108,mean_reversion,-1034.3905873989888
2024-02-13,MHK,BUY,118.04,1,0.05902,mean_reversion,-1034.3905873989888
2024-02-14,LEVI,BUY,22.25,1,0.011125,mean_reversion,-1034.1704116607411
2024-02-14,MHK,SELL,118.11,1,0.059055,mean_reversion,-1034.1704116607411
2024-02-15,LEVI,SELL,21.98,1,0.01099,mean_reversion,-1038.3537506874447
2024-02-15,MHK,BUY,118.22,1,0.05911,mean_reversion,-1038.3537506874447
2024-02-16,LEVI,BUY,22.68,1,0.01134,mean_reversion,-1047.1607802173469
2024-02-16,MHK,SELL,119.72,1,0.05986,mean_reversion,-1047.1607802173469
2024-02-19,LEVI,SELL,22.62,1,0.01131,mean_reversion,-1048.8120982542034
2024-02-19,MHK,BUY,119.81,1,0.059905,mean_reversion,-1048.8120982542034
2024-02-20,LEVI,BUY,22.68,1,0.01134,mean_reversion,-1062.0226425490562
2024-02-20,MHK,SELL,121.07,1,0.060535,mean_reversion,-1062.0226425490562
2024-02-21,LEVI,SELL,22.97,1,0.011485,mean_reversion,-1080.297228823603
